,Event.ID,Disease,Serotype,Region,Subregion,Country,Admin.level.1,Locality,Latitude,Longitude,Diagnosis.source,Diagnosis.status,Animal.type,Species,Observation.date,Report.date..dd.mm.yyyy.,Humans.affected,Human.deaths
112,343388,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees, Aignan (32001) ,43.68621,0.054574,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,25/01/2023,27/01/2023,,
113,343073,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine, Cagnotte (40059) ,43.601672,-1.079043,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,24/01/2023,27/01/2023,,
114,343074,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine, Cagnotte (40059) ,43.601348,-1.077537,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,24/01/2023,27/01/2023,,
115,343389,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Centre, Tavers (45317) ,47.764159,1.592438,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,22/01/2023,27/01/2023,,
116,343071,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees, Type *,43.8631,-0.031533,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,21/01/2023,27/01/2023,,
117,343072,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine, Cagnotte (40059) ,43.58879,-1.087011,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,20/01/2023,27/01/2023,,
118,343390,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Ile-de-France, Bennecourt (78057) ,49.041253,1.564431,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,20/01/2023,27/01/2023,,
119,343392,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Centre, Neuville-aux-Bois (45224) ,48.061874,2.067952,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,19/01/2023,27/01/2023,,
120,342072,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees, Manciet (32227) ,43.81115,0.092367,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,18/01/2023,20/01/2023,,
121,342070,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire, LoirÃ© (49178) ,47.63114,-1.001408,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,17/01/2023,20/01/2023,,
122,342071,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees, Ramouzens (32338) ,43.81285,0.22107,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,17/01/2023,20/01/2023,,
123,342073,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees, Laujuzan (32202) ,43.81262,-0.125246,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,17/01/2023,20/01/2023,,
124,342074,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees, Eauze (32119) ,43.852876,0.046618,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,17/01/2023,20/01/2023,,
125,342075,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees, Manciet (32227) ,43.81563,0.073566,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,17/01/2023,20/01/2023,,
126,342068,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire, La TardiÃšre (85289) ,46.67428,-0.752672,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,16/01/2023,20/01/2023,,
127,342069,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire, La ChevroliÃšre (44041) ,47.07703,-1.592295,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,16/01/2023,20/01/2023,,
128,342076,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire, OrÃ©e d'Anjou (49069) ,47.32771,-1.121324,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,13/01/2023,20/01/2023,,
129,342077,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire, Vritz (44219) ,47.615193,-1.108962,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,09/01/2023,20/01/2023,,
130,341207,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Bretagne, LandÃ©an (35142) ,48.391209,-1.182454,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,06/01/2023,13/01/2023,,
131,341206,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire, Blain (44015) ,47.46292,-1.761087,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,04/01/2023,13/01/2023,,
132,341217,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Limousin,Flayat (23081),45.76591,2.381639,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,04/01/2023,13/01/2023,,
133,339946,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees, CouloumÃ©-Mondebat (32109) ,43.637571,0.093578,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,03/01/2023,06/01/2023,,
134,339947,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire, Antigny (85005) ,46.623267,-0.780568,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,03/01/2023,06/01/2023,,
135,341205,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Auvergne, Saint-Pierre-Eynac (43218) ,45.031903,4.0084,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,03/01/2023,13/01/2023,,
136,339941,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Provence-Alpes-Cote-d'Azur,Mollégès (13064),43.816223,4.946658,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,02/01/2023,06/01/2023,,
137,339948,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire, RocheserviÃšre (85190) ,46.926642,-1.514592,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,02/01/2023,06/01/2023,,
138,339949,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire, Chavagnes-en-Paillers (85065) ,46.8898,-1.288087,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,02/01/2023,06/01/2023,,
139,339950,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,La LimouziniÃšre (44083),46.978605,-1.635054,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,02/01/2023,06/01/2023,,
140,339951,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Falleron (85086),46.871747,-1.681186,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,02/01/2023,06/01/2023,,
141,339952,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire, Saint-Fulgent (85215) ,46.882846,-1.130491,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,02/01/2023,06/01/2023,,
142,339953,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Falleron (85086),46.873963,-1.678624,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,02/01/2023,06/01/2023,,
143,339435,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Pouzauges (85182),46.781204,-0.808129,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,29/12/2022,30/12/2022,,
144,339434,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Sèvremont (85090),46.829075,-0.837921,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,28/12/2022,30/12/2022,,
145,339955,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Marsais-Sainte-RadÃ©gonde (85137),46.545427,-0.882113,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,28/12/2022,06/01/2023,,
146,339956,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Bretagne,Canihuel (22029),48.312107,-3.090703,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,28/12/2022,06/01/2023,,
147,339957,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Poitou-Charentes,Lageon (79145),46.722429,-0.252047,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,28/12/2022,06/01/2023,,
148,339422,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,Aignan (32001),43.67976,0.07185,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,27/12/2022,30/12/2022,,
149,339423,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,La Chapelle-Thémer (85056),46.575238,-0.963649,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,27/12/2022,30/12/2022,,
150,339424,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Falleron (85086),46.867607,-1.687743,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,27/12/2022,30/12/2022,,
151,339425,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Touvois (44206),46.88767,-1.651837,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,27/12/2022,30/12/2022,,
152,339426,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire, Les Lucs-sur-Boulogne (85129) ,46.849038,-1.460118,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,27/12/2022,30/12/2022,,
153,339427,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Segré-en-Anjou Bleu (49331),47.699592,-0.850502,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,27/12/2022,30/12/2022,,
154,339428,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire, Bazoges-en-Pareds (85014) ,46.675352,-0.96972,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,27/12/2022,30/12/2022,,
155,339433,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Saint-Philbert-de-Grand-Lieu (44188),47.043931,-1.67887,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,27/12/2022,30/12/2022,,
156,339436,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Les Lucs-sur-Boulogne (85129),46.877017,-1.4643,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,27/12/2022,30/12/2022,,
157,339419,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Basse-Normandie,Tamerville (50588),49.528735,-1.44889,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,26/12/2022,30/12/2022,,
158,339954,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Provence-Alpes-Cote-d'Azur,Monteux (84080),44.025185,4.938184,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,26/12/2022,06/01/2023,,
159,339432,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,Aignan (32001),43.67225,0.081196,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,24/12/2022,30/12/2022,,
160,339942,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Centre,Valencisse (41142),47.562852,1.235744,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,24/12/2022,06/01/2023,,
161,339429,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Saint-Étienne-de-Brillouet (85209),46.514917,-0.982549,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,23/12/2022,30/12/2022,,
162,339430,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,La Garnache (85096),46.899787,-1.809018,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,23/12/2022,30/12/2022,,
163,339431,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Montrevault-sur-Èvre (49218),47.307654,-1.083609,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,23/12/2022,30/12/2022,,
165,339420,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Lorraine,Nant-le-Petit (55374),48.66241,5.214866,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,20/12/2022,30/12/2022,,
166,338366,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Montrevault-sur-Èvre (49218),47.221067,-1.122133,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,16/12/2022,20/12/2022,,
167,338367,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Mauges-sur-Loire (49244),47.319549,-1.06531,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,16/12/2022,20/12/2022,,
168,338368,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Réaumur (85187),46.71098,-0.821442,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,15/12/2022,20/12/2022,,
169,338369,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Thouarsais-Bouildroux (85292),46.615084,-0.863196,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,15/12/2022,20/12/2022,,
170,338370,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Menomblet (85141),46.748765,-0.732301,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,15/12/2022,20/12/2022,,
171,338371,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Boufféré (85027),46.967299,-1.352497,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,15/12/2022,20/12/2022,,
172,338372,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Montrevault-sur-Èvre (49218),47.22222,-1.054909,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,15/12/2022,20/12/2022,,
173,338364,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,Saint-Geniès (24412) Type *,44.988417,1.266666,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,14/12/2022,20/12/2022,,
174,338365,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Beaupréau-en-Mauges (49023),47.169486,-1.075326,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,14/12/2022,20/12/2022,,
175,338373,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Saint-Hilaire-le-Vouhis (85232),46.683526,-1.168019,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,14/12/2022,20/12/2022,,
176,338374,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Sèvremoine (49301),47.051372,-1.109576,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,14/12/2022,20/12/2022,,
177,338054,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Centre,Poulaines (36162),47.12815,1.618618,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,09/12/2022,16/12/2022,,
178,337293,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Poitou-Charentes,Nueil-les-Aubiers (79195),46.92942,-0.634741,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,07/12/2022,09/12/2022,,
179,337294,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Poitou-Charentes,Saint-Amand-sur-Sèvre (79235),46.8652,-0.785017,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,07/12/2022,09/12/2022,,
180,337295,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Montournais (85147),46.75488,-0.731879,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,07/12/2022,09/12/2022,,
181,337296,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Sèvremoine (49301),47.14252,-1.008056,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,07/12/2022,09/12/2022,,
182,337297,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Beaupréau-en-Mauges (49023),47.21342,-0.878955,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,07/12/2022,09/12/2022,,
183,337292,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Le Girouard (85099),46.56619,-1.634905,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,06/12/2022,09/12/2022,,
184,337299,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Sèvremoine (49301),47.075271,-1.108403,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,06/12/2022,09/12/2022,,
185,337300,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Poitou-Charentes,Nueil-les-Aubiers (79195),46.93637,-0.635503,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,06/12/2022,09/12/2022,,
186,337301,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Le Boupère (85031),46.75627,-0.885005,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,06/12/2022,09/12/2022,,
187,337302,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Mouchamps (85153),46.80263,-1.069661,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,06/12/2022,09/12/2022,,
188,337303,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Sèvremoine (49301),47.12338,-1.037542,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,06/12/2022,09/12/2022,,
189,337298,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,Saint-Geniès (24412),44.97535,1.293237,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,05/12/2022,09/12/2022,,
190,337304,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Sèvremoine (49301),47.08982,-1.021443,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,05/12/2022,09/12/2022,,
191,337305,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Mouchamps (85153),46.77044,-1.025549,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,05/12/2022,09/12/2022,,
192,337449,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Le Boupère (85031),46.78383,-0.943274,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,05/12/2022,09/12/2022,,
193,337450,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Rochetrejoux (85192),46.78849,-1.016845,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,05/12/2022,09/12/2022,,
194,337451,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Saint-Paul-en-Pareds (85259),46.82257,-0.958939,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,05/12/2022,09/12/2022,,
195,337452,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Beaupréau-en-Mauges (49023),47.20162,-0.886849,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,05/12/2022,09/12/2022,,
196,337453,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Les Touches (44205),47.43499,-1.398807,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,04/12/2022,09/12/2022,,
197,337454,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Poitou-Charentes,Mauléon (79079),46.98948,-0.671516,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,04/12/2022,09/12/2022,,
198,337455,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Tallud-Sainte-Gemme (85287),46.69297,-0.880027,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,04/12/2022,09/12/2022,,
199,337456,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Poitou-Charentes,Bressuire (79049),46.86764,-0.544464,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,04/12/2022,09/12/2022,,
200,337457,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Poitou-Charentes,Prahecq (79216),46.25416,-0.32817,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,04/12/2022,09/12/2022,,
201,337461,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Petit-Mars (44122),47.42739,-1.4668,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,04/12/2022,09/12/2022,,
202,337458,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Saint-Mars-la-Réorthe (85242),46.85649,-0.942065,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,03/12/2022,09/12/2022,,
203,337459,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Poitou-Charentes,Le Pin (79210),46.89639,-0.656899,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,03/12/2022,09/12/2022,,
204,337460,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Beaupréau-en-Mauges (49023),47.1967,-0.957324,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,03/12/2022,09/12/2022,,
205,337462,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Beaupréau-en-Mauges (49023),47.19666,-0.957554,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,03/12/2022,09/12/2022,,
206,337466,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Petit-Mars (44122),47.426324,-1.46803,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,03/12/2022,09/12/2022,,
207,337570,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Mortagne-sur-Sèvre (85151),46.977491,-0.92581,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,03/12/2022,09/12/2022,,
208,337571,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Saint-Laurent-sur-Sèvre (85238),46.945998,-0.927493,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,03/12/2022,09/12/2022,,
209,337572,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Beaupréau-en-Mauges (49023),47.216044,-0.871531,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,03/12/2022,09/12/2022,,
210,337463,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Sèvremont (85090),46.84241,-0.927396,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,02/12/2022,09/12/2022,,
211,337573,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Sèvremont (85090),46.849625,-0.81401,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,02/12/2022,09/12/2022,,
212,337574,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Sèvremoine (49301),47.135203,-1.00244,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,02/12/2022,09/12/2022,,
213,337575,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Beaupréau-en-Mauges (49023),47.157521,-1.00387,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,02/12/2022,09/12/2022,,
214,337577,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Poitou-Charentes,Bretignolles (79050),46.873668,-0.61564,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,02/12/2022,09/12/2022,,
215,337580,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,Saint-Geniès (24412),44.981655,1.291367,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,02/12/2022,09/12/2022,,
216,337581,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,Saint-Geniès (24412),44.976541,1.263345,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,02/12/2022,09/12/2022,,
